Date,Open,High,Low,Close,Volume
201509012352,0.702830,0.702890,0.702830,0.702880,0
201509012353,0.702860,0.702920,0.702740,0.702790,0
201509012354,0.702780,0.703020,0.702780,0.702900,0
201509012355,0.702890,0.702890,0.702730,0.702830,0
201509012356,0.702860,0.703020,0.702860,0.702990,0
201509012357,0.703000,0.703300,0.702800,0.703190,0
201509012358,0.703190,0.703300,0.703170,0.703260,0
201509012359,0.703260,0.703260,0.703120,0.703210,0
201509020000,0.703210,0.703280,0.702970,0.703030,0
201509020001,0.703040,0.703150,0.703040,0.703040,0
201509020002,0.703060,0.703080,0.702830,0.702860,0
201509020003,0.702900,0.702940,0.702730,0.702730,0
201509020004,0.702710,0.702720,0.702660,0.702720,0
201509020005,0.702700,0.702730,0.702640,0.702650,0
201509020006,0.702670,0.703010,0.702660,0.703010,0
201509020007,0.703020,0.703020,0.702800,0.702800,0
201509020008,0.702780,0.702840,0.702760,0.702840,0
201509020009,0.702830,0.702980,0.702820,0.702930,0
201509020010,0.702950,0.703000,0.702950,0.702980,0
201509020011,0.702970,0.702970,0.702860,0.702950,0
201509020012,0.702950,0.703050,0.702850,0.703040,0
201509020013,0.703030,0.703200,0.702910,0.703170,0
201509020014,0.703180,0.703180,0.703160,0.703160,0
201509020015,0.703180,0.703260,0.703170,0.703230,0
201509020016,0.703230,0.703230,0.703090,0.703090,0
201509020017,0.703120,0.703230,0.703120,0.703200,0
201509020018,0.703190,0.703190,0.702980,0.702980,0
201509020019,0.703000,0.703070,0.702960,0.702990,0
201509020020,0.703010,0.703010,0.702850,0.702950,0
201509020021,0.702960,0.703200,0.702910,0.703200,0
201509020022,0.703150,0.703200,0.703150,0.703200,0
201509020023,0.703200,0.703210,0.703100,0.703100,0
201509020024,0.703150,0.703200,0.703100,0.703100,0
201509020025,0.703050,0.703250,0.703050,0.703250,0
201509020026,0.703170,0.703300,0.703150,0.703260,0
201509020027,0.703260,0.703290,0.703060,0.703110,0
201509020028,0.703100,0.703110,0.702990,0.703060,0
201509020029,0.703060,0.703060,0.702960,0.702960,0
201509020030,0.703000,0.703060,0.703000,0.703060,0
201509020031,0.703100,0.703100,0.703000,0.703000,0
201509020032,0.703000,0.703000,0.702900,0.703000,0
201509020033,0.703000,0.703010,0.702950,0.703010,0
201509020034,0.703010,0.703010,0.702900,0.702900,0
201509020035,0.702920,0.702950,0.702750,0.702750,0
201509020036,0.702760,0.702760,0.702660,0.702730,0
201509020037,0.702750,0.702840,0.702750,0.702750,0
201509020038,0.702750,0.702810,0.702540,0.702630,0
201509020039,0.702610,0.702720,0.702600,0.702710,0
201509020040,0.702730,0.702730,0.702700,0.702710,0
201509020041,0.702710,0.702710,0.702610,0.702700,0
201509020042,0.702710,0.702760,0.702660,0.702740,0
201509020043,0.702750,0.702790,0.702740,0.702790,0
201509020044,0.702770,0.702860,0.702750,0.702840,0
201509020045,0.702850,0.702980,0.702790,0.702800,0
201509020046,0.702790,0.702790,0.702720,0.702720,0
201509020047,0.702730,0.702840,0.702730,0.702830,0
201509020048,0.702830,0.702850,0.702820,0.702820,0
201509020049,0.702830,0.702870,0.702730,0.702870,0
201509020050,0.702880,0.703050,0.702880,0.703000,0
201509020051,0.703000,0.703000,0.702710,0.702910,0
201509020052,0.702920,0.703050,0.702920,0.703050,0
201509020053,0.703030,0.703080,0.703030,0.703060,0
201509020054,0.703040,0.703200,0.702930,0.703100,0
201509020055,0.703150,0.703150,0.703050,0.703150,0
201509020056,0.703110,0.703110,0.703050,0.703080,0
201509020057,0.703090,0.703200,0.702860,0.702930,0
201509020058,0.702950,0.703200,0.702920,0.703150,0
201509020059,0.703150,0.703150,0.702900,0.703050,0
201509020100,0.703000,0.703100,0.702800,0.703050,0
201509020101,0.703000,0.703200,0.703000,0.703120,0
201509020102,0.703100,0.703350,0.703030,0.703210,0
201509020103,0.703220,0.703230,0.703010,0.703150,0
201509020104,0.703180,0.703180,0.703000,0.703100,0
201509020105,0.703050,0.703230,0.702990,0.703060,0
201509020106,0.703110,0.703260,0.703030,0.703030,0
201509020107,0.703010,0.703030,0.702910,0.703010,0
201509020108,0.702980,0.703010,0.702630,0.702760,0
201509020109,0.702760,0.702810,0.702630,0.702630,0
201509020110,0.702620,0.702760,0.702600,0.702630,0
201509020111,0.702620,0.702650,0.702580,0.702650,0
201509020112,0.702610,0.702610,0.702390,0.702420,0
201509020113,0.702420,0.702560,0.702420,0.702560,0
201509020114,0.702550,0.702550,0.702440,0.702450,0
201509020115,0.702440,0.702530,0.702440,0.702460,0
201509020116,0.702490,0.702530,0.702390,0.702440,0
201509020117,0.702450,0.702450,0.702340,0.702380,0
201509020118,0.702380,0.702380,0.702230,0.702250,0
201509020119,0.702240,0.702410,0.702240,0.702300,0
201509020120,0.702330,0.702400,0.702290,0.702370,0
201509020121,0.702400,0.702450,0.702290,0.702350,0
201509020122,0.702310,0.702360,0.702190,0.702210,0
201509020123,0.702220,0.702220,0.701930,0.701950,0
201509020124,0.701990,0.702030,0.701920,0.701960,0
201509020125,0.701970,0.702140,0.701900,0.702110,0
201509020126,0.702110,0.702230,0.702100,0.702200,0
201509020127,0.702150,0.702200,0.702130,0.702150,0
201509020128,0.702140,0.702270,0.702140,0.702210,0
201509020129,0.702220,0.702340,0.702140,0.702330,0
201509020130,0.702360,0.702450,0.702300,0.702300,0
201509020131,0.702300,0.702350,0.702210,0.702210,0
201509020132,0.702200,0.702200,0.701580,0.701800,0
201509020133,0.701820,0.701960,0.701740,0.701960,0
201509020134,0.701950,0.701950,0.701560,0.701700,0
201509020135,0.701700,0.701850,0.701360,0.701430,0
201509020136,0.701440,0.701830,0.701420,0.701820,0
201509020137,0.701850,0.701970,0.701600,0.701950,0
201509020138,0.701950,0.701950,0.701800,0.701830,0
201509020139,0.701820,0.701820,0.701540,0.701560,0
201509020140,0.701620,0.701930,0.701620,0.701790,0
201509020141,0.701770,0.701840,0.701650,0.701770,0
201509020142,0.701760,0.701890,0.701680,0.701860,0
201509020143,0.701840,0.702020,0.701840,0.702020,0
201509020144,0.702030,0.702230,0.702020,0.702130,0
201509020145,0.702190,0.702300,0.702130,0.702300,0
201509020146,0.702350,0.702350,0.702240,0.702270,0
201509020147,0.702260,0.702260,0.702200,0.702210,0
201509020148,0.702200,0.702200,0.702000,0.702000,0
201509020149,0.702010,0.702120,0.702000,0.702110,0
201509020150,0.702130,0.702250,0.702130,0.702200,0
201509020151,0.702180,0.702180,0.702050,0.702060,0
201509020152,0.702070,0.702100,0.702000,0.702000,0
201509020153,0.702010,0.702120,0.702000,0.702120,0
201509020154,0.702130,0.702130,0.702040,0.702060,0
201509020155,0.702060,0.702060,0.701990,0.702010,0
201509020156,0.702000,0.702000,0.701860,0.701890,0
201509020157,0.701900,0.701970,0.701850,0.701970,0
201509020158,0.701960,0.701970,0.701710,0.701720,0
201509020159,0.701710,0.701850,0.701710,0.701840,0
201509020200,0.701850,0.702560,0.701850,0.702330,0
201509020201,0.702300,0.702610,0.702280,0.702600,0
201509020202,0.702620,0.702700,0.702500,0.702650,0
201509020203,0.702650,0.702800,0.702610,0.702800,0
201509020204,0.702800,0.702850,0.702670,0.702680,0
201509020205,0.702670,0.702850,0.702530,0.702850,0
201509020206,0.702860,0.702870,0.702830,0.702850,0
201509020207,0.702870,0.704740,0.702870,0.704090,0
201509020208,0.704100,0.704110,0.703660,0.703830,0
201509020209,0.703800,0.704050,0.703800,0.703840,0
201509020210,0.703820,0.704010,0.703740,0.704010,0
201509020211,0.703980,0.704050,0.703880,0.703900,0
201509020212,0.703880,0.703900,0.703710,0.703800,0
201509020213,0.703800,0.703850,0.703660,0.703760,0
201509020214,0.703760,0.703870,0.703760,0.703770,0
201509020215,0.703750,0.704150,0.703640,0.703960,0
201509020216,0.703960,0.703960,0.703810,0.703940,0
201509020217,0.703950,0.703950,0.703840,0.703880,0
201509020218,0.703920,0.704030,0.703860,0.703860,0
201509020219,0.703860,0.703940,0.703700,0.703750,0
201509020220,0.703750,0.703890,0.703750,0.703850,0
201509020221,0.703850,0.703850,0.703630,0.703660,0
201509020222,0.703660,0.703900,0.703660,0.703810,0
201509020223,0.703820,0.703850,0.703800,0.703800,0
201509020224,0.703800,0.703850,0.703560,0.703610,0
201509020225,0.703580,0.703580,0.703370,0.703470,0
201509020226,0.703460,0.703710,0.703370,0.703420,0
201509020227,0.703410,0.703410,0.703130,0.703130,0
201509020228,0.703130,0.703450,0.703130,0.703450,0
201509020229,0.703450,0.703450,0.703300,0.703450,0
201509020230,0.703450,0.703550,0.703050,0.703150,0
201509020231,0.703150,0.703200,0.703060,0.703110,0
201509020232,0.703110,0.703110,0.702980,0.703060,0
201509020233,0.703060,0.703110,0.702950,0.703000,0
201509020234,0.703010,0.703090,0.702940,0.703060,0
201509020235,0.703050,0.703260,0.703050,0.703050,0
201509020236,0.703060,0.703180,0.702970,0.702980,0
201509020237,0.703010,0.703100,0.702940,0.703100,0
201509020238,0.703060,0.703060,0.702890,0.702900,0
201509020239,0.702870,0.702950,0.702750,0.702850,0
201509020240,0.702840,0.702950,0.702750,0.702950,0
201509020241,0.702940,0.702960,0.702770,0.702870,0
201509020242,0.702880,0.703000,0.702880,0.702900,0
201509020243,0.702840,0.703000,0.702840,0.702900,0
201509020244,0.702840,0.702900,0.702760,0.702860,0
201509020245,0.702850,0.702920,0.702780,0.702920,0
201509020246,0.702910,0.702910,0.702790,0.702860,0
201509020247,0.702850,0.702850,0.702550,0.702600,0
201509020248,0.702620,0.702690,0.702620,0.702640,0
201509020249,0.702650,0.702690,0.702560,0.702670,0
201509020250,0.702670,0.702780,0.702670,0.702780,0
201509020251,0.702740,0.702750,0.702560,0.702630,0
201509020252,0.702650,0.702700,0.702550,0.702550,0
201509020253,0.702490,0.702650,0.702480,0.702620,0
201509020254,0.702600,0.702610,0.702390,0.702430,0
201509020255,0.702430,0.702600,0.702430,0.702600,0
201509020256,0.702600,0.702600,0.702500,0.702500,0
201509020257,0.702430,0.702500,0.702270,0.702270,0
201509020258,0.702280,0.702360,0.702020,0.702120,0
201509020259,0.702110,0.702110,0.702010,0.702060,0
201509020300,0.702070,0.702510,0.702060,0.702510,0
201509020301,0.702520,0.702730,0.702450,0.702540,0
201509020302,0.702530,0.702530,0.702350,0.702390,0
201509020303,0.702390,0.702390,0.702240,0.702370,0
201509020304,0.702380,0.702450,0.702300,0.702300,0
201509020305,0.702320,0.702360,0.702240,0.702350,0
201509020306,0.702360,0.702470,0.702350,0.702470,0
201509020307,0.702480,0.702600,0.702370,0.702450,0
201509020308,0.702500,0.702580,0.702400,0.702550,0
201509020309,0.702570,0.702980,0.702560,0.702890,0
201509020310,0.702950,0.703180,0.702950,0.703070,0
201509020311,0.703080,0.703130,0.702960,0.703060,0
201509020312,0.703070,0.703400,0.703010,0.703350,0
201509020313,0.703320,0.703450,0.703300,0.703450,0
201509020314,0.703390,0.703450,0.703330,0.703370,0
201509020315,0.703360,0.703440,0.703270,0.703370,0
201509020316,0.703380,0.703440,0.703270,0.703400,0
201509020317,0.703370,0.703580,0.703370,0.703570,0
201509020318,0.703590,0.703870,0.703590,0.703710,0
201509020319,0.703710,0.703750,0.703420,0.703490,0
